5	0.0551397
6	0.0487881
7	0.043747
8	0.0395987
9	0.0361058
10	0.0331165
11	0.0305264
12	0.0282605
13	0.0262618
14	0.0244864
15	0.0228993
16	0.0214724
17	0.0201833
18	0.0190135
19	0.0179473
20	0.0169716
21	0.0160755
22	0.0152498
23	0.0144869
24	0.0137802
25	0.013124
26	0.0125136
27	0.011945
28	0.0114143
29	0.0109186
30	0.0104547
31	0.01002
32	0.00961166
33	0.00922748
34	0.00886531
35	0.00852334
36	0.008200000000000172
37	0.00789381000003427
38	0.00760346000027373
39	0.0073279400010604285
40	0.007066350002948768
41	0.006817910006854115
42	0.006581880014271542
43	0.0063575200275925335
44	0.006144130050570288
45	0.005941040089016811
46	0.005747500151833611
47	0.00556276025251084
48	0.005386190411290935
49	0.005217290658242935
50	0.005055621037594789
51	0.004900781613760047
52	0.004752352482924709
53	0.004610013784887661
54	0.004473515707174532
55	0.004342618517220307
56	0.004217022584896554
57	0.004096408416088087
58	0.003980516694998598
59	0.00386911833659745
60	0.00376201455057114
61	0.003658996917911137
62	0.00355982748090595
63	0.003464318846689869
64	0.0033722943036624408
65	0.003283597948965485
66	0.003198044823797754
67	0.0031155010516711722
68	0.0030357639728106098
69	0.0029587222658542167
70	0.0028842460459246925
71	0.0028122169261833876
72	0.0027425580283305493
73	0.002675253926401267
74	0.0026102505078519503
75	0.002547534736572972
76	0.0024870543043082993
77	0.002428817160167279
78	0.0023727409125664485
79	0.0023187921040277283
80	0.0022669453666506133
81	0.002217062474508065
82	0.002169041318296235
83	0.0021228548367788124
84	0.0020785699482873585
85	0.002036226528493969
86	0.0019958903132404194
87	0.0019564585594800316
88	0.001917950001025218
89	0.0018807388514436656
90	0.001844774348301951
91	0.0018099218369793174
92	0.0017760522404287377
93	0.0017430571338813905
94	0.00171082461342132
95	0.001679223832701173
96	0.001648141026787412
97	0.0016174492835260934
98	0.0015870408678474478
99	0.001556786244589319
100	0.0015266154965367902
101	0.0014964300176279616
102	0.0014661843931918384
103	0.0014358248865492165
104	0.0014053129911400554
105	0.0013746444874377887
106	0.0013438257023623754
107	0.001312870716907683
108	0.0012818356547597853
109	0.0012507644963219444
110	0.0012197390083441772
111	0.001188844418768435
112	0.0011581735747354946
113	0.0011278189416173124
114	0.0010978784431140004
115	0.0010684454344436873
116	0.001039611769309308
117	0.0010114973031315154
118	0.0009841788504440822
119	0.0009577298930137899
120	0.000932210411752506
121	0.0009076781172574073
122	0.0008841743027015136
123	0.0008617348232493143
124	0.0008403768607822016
125	0.0008201054572488321
126	0.0008009115569683746
127	0.0007827787676665402
128	0.0007656891974712041
129	0.0007496117570189081
130	0.0007345062552542993
131	0.0007203245900919388
132	0.0007070188522835022
133	0.0006945386048299523
134	0.0006828306333129373
135	0.0006718392521489772
136	0.0006615077862405828
137	0.0006517820936655661
138	0.0006426115606820658
139	0.0006339460448705432
140	0.0006257352339112381
141	0.0006179331734615396
142	0.0006104975829959083
143	0.0006033870502487773
144	0.0005965636126665213
145	0.0005899955993838973
146	0.0005836512680218387
147	0.0005775026878435641
148	0.0005715279863418224
149	0.0005657033921581546
150	0.0005600189448765996
151	0.0005543293478454959
152	0.0005487741389186534
153	0.0005433304077538296
154	0.0005379759923058115
155	0.0005326968168135234
156	0.0005274817063520613
157	0.0005223232103405932
158	0.0005172174356698332
159	0.0005121618896442004
160	0.0005071543327749835
161	0.0005021916413368559
162	0.0004972726795508754
163	0.0004923871812162595
164	0.00048752464060209213
165	0.00048267221239781317
166	0.00047782561896010905
167	0.0004729830693696187
168	0.00046814518650574726
169	0.00046331193748955755
170	0.00045848657588499326
171	0.0004536735898067821
172	0.00044887865657354986
173	0.000444105603318314
174	0.000439363372909729
175	0.0004346529944843886
176	0.00042997655784621317
177	0.00042533519095091805
178	0.0004207270396644703
179	0.0004161482489682151
180	0.00041159594478201906
181	0.00040706821559253765
182	0.00040256409311370577
183	0.0003980865312791371
184	0.00039363638298472986
185	0.0003892143741710574
186	0.0003848220750684381
187	0.00038046386873304464
188	0.0003761389173824775
189	0.0003718511274887367
190	0.00036760211509538886
191	0.00036339217336656674
192	0.0003592157584310585
193	0.0003550694395753532
194	0.00035094681595443383
195	0.0003468436841914002
196	0.0003427504966945752
197	0.0003386594102354497
198	0.00033456635887453535
199	0.00033046615253333526
200	0.000326354601048066
201	0.000322228661784367
202	0.0003180856069702813
203	0.0003139242048151835
204	0.00030974490668245463
205	0.00030554603092141817
206	0.00030132593285110834
207	0.00029708614991513625
208	0.0002928255113249748
209	0.0002885482026470453
210	0.0002842617777597821
211	0.0002799721133223578
212	0.0002756883041898361
213	0.0002714125018448453
214	0.00026714770160962817
215	0.00026290224725735876
